entity,prefix,reference,name,description,design-code-categories,organisation,design-code,documentation-url,document-url,start-date,end-date,entry-date
,design-code-rule,lasvdc-tc-3-3,"TC3.3 Frontage ",,building-line;boundaries-edges;active-frontage,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-tc-3-4,"TC3.4 Urban Grain ",,types-forms,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-tc-3-5,"TC3.5 Building Line ",,boundaries-edges;building-line,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-tc-3-6,"TC3.6 Urban Form and Grain ",,whether-buildings-join;blocks,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-tc-3-7,"TC 3.7 Height and Enclosure ",,tall-buildings,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-tc-4-1,"TC4.1 Boundary Treatment  ",,boundaries-edges;building-line,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-tc-4-2,"TC4.2 Architecture  ",,local-character,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-tc-4-3,"TC4.3 Conservation Area  ",,local-character;heritage-assets;historic-assessment,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-tc-5-1,"TC5.1 The Street Hierarchy ",,street-hierarchy;street-network,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-tc-5-2,"TC5.2 Street Design  ",,inclusive-streets;street-hierarchy,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-tc-6-1,"TC6.1 Active Frontage ",,building-line;boundaries-edges;active-frontage,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-tc-6-2,"TC6.2 Housing Mix  ",,housing-for-all;mix,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-tc-7-1,"TC7.1 Space Standards ",,space-standards,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-tc-7-2,"TC7.2 Lighting, Noise and Privacy ",,light-aspect-privacy,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-tc-7-3,"TC7.3 Private outdoor space ",,gardens-balconies,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-tc-7-4,TC7.4 Security,,security;secured-by-design,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-tc-8-1,"TC8.1 Energy Efficiency ",,energy-efficiency,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-tc-8-2,"TC8.2 Renewable Energy ",,energy-hierarchy,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-tc-8-3,"TC8.3 Environmental Performance  ",,energy-hierarchy,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-tc-9-1,"TC9.1 Adoption Standards ",,management-plan,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-tc-9-2,"TC9.2 Management  ",,management-plan,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-1-1,"UN1.1 Streets ",,street-hierarchy;street-network,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-1-2,"UN1.2 Connectivity ",,street-hierarchy;street-network,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-1-3,"UN1.3 Junctions  ",,junctions-crossings,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-1-4,"UN1.4 Visitor Car Parking ",,car-parking,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-1-5,"UN1.5 Residential Parking ",,car-parking,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-1-6,"UN1.6 Cycling ",,cycling,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-1-7,"UN1.7 Bins ",,servicing,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-2-1,"UN2.1 Open Space Provision ",,network-of-spaces;os-provision,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-2-2,"UN2.2 Biodiversity ",,biodiversity,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-2-3,"UN2.3 Drainage ",,working-with-water;suds,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-2-4,"UN2.4 Trees  ",,street-trees,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-3-1,"UN3.1 Housing Density ",,density,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-3-2,"UN3.2 Party Wall ",,whether-buildings-join,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-3-3,"UN3.3 Frontage ",,building-line;boundaries-edges;active-frontage,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-3-4,"UN3.4 Urban Grain ",,types-forms;blocks,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-3-5,"UN3.5 Building Line ",,boundaries-edges;building-line,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-3-6,"UN3.6 Urban Form and Grain ",,whether-buildings-join;blocks,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-3-7,"UN3.7 Height and Enclosure ",,tall-buildings,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-4-1,"UN4.1 Boundary Treatment ",,boundaries-edges;building-line,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-4-2,"UN4.2 Architecture  ",,local-character,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-4-3,"UN4.3 Conservation Area ",,local-character;heritage-assets;historic-assessment,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-5-1,"UN5.1 The Street Hierarchy ",,street-hierarchy;street-network,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-5-2,"UN5.2 Street Design  ",,inclusive-streets;street-hierarchy,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
,design-code-rule,lasvdc-un-6-1,"UN6.1 Active Frontage ",,building-line;boundaries-edges;active-frontage,local-authority:DUD,lye-and-stour-valley-design-code,https://www.dudley.gov.uk/residents/planning/planning-policy/lye-and-stour-valley-design-code/,https://www.bdp.com/globalassets/--misc--/lye-masterplan-and-design-code/design-code_draft.pdf,,,
